,code_module,code_presentation,region,highest_education,imd_band,num_of_prev_attempts,studied_credits,disability,final_result
17294,DDD,2014B,South West Region,A Level or Equivalent,50-60%,0,60,N,Pass
17295,DDD,2014B,North Region,Lower Than A Level,10-20,0,90,N,Withdrawn
17296,DDD,2014B,North Region,Lower Than A Level,10-20,0,60,N,Withdrawn
17297,DDD,2014B,South East Region,HE Qualification,20-30%,0,60,N,Distinction
17298,DDD,2014B,East Anglian Region,A Level or Equivalent,60-70%,0,90,N,Pass
17299,DDD,2014B,Scotland,Lower Than A Level,0-10%,0,60,N,Pass
17300,DDD,2014B,Scotland,Lower Than A Level,20-30%,0,60,N,Distinction
17301,DDD,2014B,London Region,Lower Than A Level,60-70%,0,60,N,Pass
17302,DDD,2014B,South Region,Lower Than A Level,20-30%,0,60,N,Withdrawn
17303,DDD,2014B,South East Region,HE Qualification,60-70%,0,60,N,Pass
17304,DDD,2014B,Scotland,A Level or Equivalent,90-100%,0,60,N,Fail
17305,DDD,2014B,East Midlands Region,A Level or Equivalent,80-90%,0,120,N,Pass
17306,DDD,2014B,South East Region,Lower Than A Level,80-90%,0,60,N,Fail
17307,DDD,2014B,West Midlands Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
17308,DDD,2014B,North Western Region,A Level or Equivalent,80-90%,0,60,N,Pass
17309,DDD,2014B,North Western Region,A Level or Equivalent,0-10%,0,60,N,Fail
17310,DDD,2014B,North Region,A Level or Equivalent,,0,60,N,Pass
17311,DDD,2014B,South East Region,HE Qualification,10-20,0,60,N,Fail
17312,DDD,2014B,North Region,Post Graduate Qualification,,0,60,N,Pass
17313,DDD,2014B,North Region,Post Graduate Qualification,,0,60,N,Distinction
17314,DDD,2014B,East Midlands Region,A Level or Equivalent,90-100%,0,60,N,Withdrawn
17315,DDD,2014B,East Anglian Region,Lower Than A Level,30-40%,0,60,N,Pass
17316,DDD,2014B,London Region,Lower Than A Level,40-50%,0,60,N,Withdrawn
17317,DDD,2014B,South West Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
17318,DDD,2014B,North Western Region,HE Qualification,0-10%,0,90,N,Pass
17319,DDD,2014B,South Region,Lower Than A Level,20-30%,0,60,N,Fail
17320,DDD,2014B,South West Region,A Level or Equivalent,90-100%,0,60,N,Withdrawn
17321,DDD,2014B,East Anglian Region,Lower Than A Level,30-40%,0,60,N,Withdrawn
17322,DDD,2014B,North Region,HE Qualification,,0,60,N,Pass
17323,DDD,2014B,North Western Region,HE Qualification,80-90%,0,60,N,Pass
17324,DDD,2014B,Yorkshire Region,Lower Than A Level,80-90%,0,60,N,Withdrawn
17325,DDD,2014B,East Midlands Region,HE Qualification,70-80%,0,60,N,Distinction
17326,DDD,2014B,North Western Region,HE Qualification,0-10%,0,60,N,Fail
17327,DDD,2014B,North Western Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
17328,DDD,2014B,North Region,HE Qualification,,0,60,N,Distinction
17329,DDD,2014B,South West Region,HE Qualification,30-40%,0,60,N,Fail
17330,DDD,2014B,North Western Region,Lower Than A Level,50-60%,0,60,N,Fail
17331,DDD,2014B,London Region,Lower Than A Level,70-80%,0,60,N,Fail
17332,DDD,2014B,North Western Region,A Level or Equivalent,10-20,0,60,N,Fail
17333,DDD,2014B,West Midlands Region,A Level or Equivalent,70-80%,0,60,N,Pass
17334,DDD,2014B,West Midlands Region,A Level or Equivalent,0-10%,0,60,N,Distinction
17335,DDD,2014B,South West Region,Lower Than A Level,40-50%,0,150,N,Withdrawn
17336,DDD,2014B,South East Region,A Level or Equivalent,50-60%,0,60,N,Pass
17337,DDD,2014B,East Anglian Region,A Level or Equivalent,30-40%,0,60,Y,Withdrawn
17338,DDD,2014B,East Anglian Region,Lower Than A Level,70-80%,0,60,N,Fail
17339,DDD,2014B,South West Region,Lower Than A Level,20-30%,0,60,N,Withdrawn
17340,DDD,2014B,Scotland,A Level or Equivalent,80-90%,0,120,N,Withdrawn
17341,DDD,2014B,South East Region,A Level or Equivalent,60-70%,0,60,N,Fail
17342,DDD,2014B,West Midlands Region,A Level or Equivalent,40-50%,0,90,N,Withdrawn
17343,DDD,2014B,North Western Region,Lower Than A Level,10-20,0,60,N,Fail
17344,DDD,2014B,Wales,A Level or Equivalent,70-80%,0,60,N,Fail
17345,DDD,2014B,East Anglian Region,A Level or Equivalent,90-100%,0,60,Y,Distinction
17346,DDD,2014B,Yorkshire Region,A Level or Equivalent,50-60%,0,60,N,Fail
17347,DDD,2014B,East Anglian Region,A Level or Equivalent,70-80%,0,60,N,Pass
17348,DDD,2014B,South West Region,HE Qualification,80-90%,0,60,N,Pass
17349,DDD,2014B,North Western Region,A Level or Equivalent,0-10%,0,60,N,Withdrawn
17350,DDD,2014B,North Region,Lower Than A Level,40-50%,0,120,N,Fail
17351,DDD,2014B,South Region,HE Qualification,80-90%,0,60,N,Pass
17352,DDD,2014B,London Region,A Level or Equivalent,20-30%,0,90,N,Withdrawn
17353,DDD,2014B,West Midlands Region,Lower Than A Level,10-20,0,60,N,Withdrawn
17354,DDD,2014B,East Anglian Region,Lower Than A Level,50-60%,0,60,N,Fail
17355,DDD,2014B,East Anglian Region,Lower Than A Level,50-60%,0,60,N,Withdrawn
17356,DDD,2014B,Wales,Post Graduate Qualification,80-90%,0,60,N,Distinction
17357,DDD,2014B,Wales,A Level or Equivalent,30-40%,0,60,N,Fail
17358,DDD,2014B,East Anglian Region,Lower Than A Level,90-100%,0,60,N,Withdrawn
17359,DDD,2014B,West Midlands Region,Lower Than A Level,,0,60,N,Pass
17360,DDD,2014B,West Midlands Region,A Level or Equivalent,90-100%,0,60,N,Withdrawn
17361,DDD,2014B,North Western Region,A Level or Equivalent,70-80%,0,90,N,Withdrawn
17362,DDD,2014B,East Anglian Region,Lower Than A Level,50-60%,0,60,N,Pass
17363,DDD,2014B,North Region,Lower Than A Level,20-30%,0,60,N,Pass
17364,DDD,2014B,South East Region,Lower Than A Level,60-70%,0,90,N,Withdrawn
17365,DDD,2014B,East Anglian Region,Lower Than A Level,90-100%,0,60,N,Pass
17366,DDD,2014B,South Region,A Level or Equivalent,80-90%,0,60,N,Withdrawn
17367,DDD,2014B,London Region,A Level or Equivalent,30-40%,0,60,N,Fail
17368,DDD,2014B,West Midlands Region,A Level or Equivalent,0-10%,0,60,N,Pass
17369,DDD,2014B,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Withdrawn
17370,DDD,2014B,South West Region,A Level or Equivalent,60-70%,0,60,N,Pass
17371,DDD,2014B,South East Region,A Level or Equivalent,90-100%,0,60,N,Pass
17372,DDD,2014B,Yorkshire Region,Lower Than A Level,50-60%,0,60,N,Fail
17373,DDD,2014B,London Region,A Level or Equivalent,70-80%,0,60,N,Distinction
17374,DDD,2014B,East Anglian Region,Lower Than A Level,60-70%,0,60,N,Pass
17375,DDD,2014B,North Region,Post Graduate Qualification,,0,60,N,Distinction
17376,DDD,2014B,West Midlands Region,A Level or Equivalent,10-20,0,60,N,Pass
17377,DDD,2014B,South West Region,A Level or Equivalent,30-40%,0,90,N,Pass
17378,DDD,2014B,North Region,HE Qualification,,0,90,N,Withdrawn
17379,DDD,2014B,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Withdrawn
17380,DDD,2014B,North Region,Lower Than A Level,80-90%,0,60,N,Pass
17381,DDD,2014B,Wales,A Level or Equivalent,0-10%,0,60,N,Pass
17382,DDD,2014B,North Region,Lower Than A Level,30-40%,0,60,N,Fail
17383,DDD,2014B,North Western Region,HE Qualification,0-10%,0,60,N,Withdrawn
17384,DDD,2014B,North Western Region,HE Qualification,0-10%,0,60,N,Withdrawn
17385,DDD,2014B,East Anglian Region,A Level or Equivalent,90-100%,0,60,N,Pass
17386,DDD,2014B,Ireland,Lower Than A Level,,0,60,N,Withdrawn
17387,DDD,2014B,North Region,A Level or Equivalent,,0,60,N,Distinction
17388,DDD,2014B,East Midlands Region,Lower Than A Level,10-20,0,60,N,Fail
17389,DDD,2014B,Ireland,Lower Than A Level,,0,60,N,Pass
17390,DDD,2014B,London Region,A Level or Equivalent,30-40%,0,60,N,Withdrawn
17391,DDD,2014B,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,Pass
17392,DDD,2014B,Yorkshire Region,A Level or Equivalent,20-30%,0,60,N,Pass
17393,DDD,2014B,South Region,A Level or Equivalent,70-80%,0,120,N,Distinction
17394,DDD,2014B,Wales,HE Qualification,0-10%,0,120,N,Withdrawn
17395,DDD,2014B,South Region,A Level or Equivalent,90-100%,0,60,N,Pass
17396,DDD,2014B,North Region,HE Qualification,,0,60,N,Distinction
17397,DDD,2014B,West Midlands Region,A Level or Equivalent,60-70%,0,60,N,Fail
17398,DDD,2014B,Scotland,A Level or Equivalent,80-90%,0,60,N,Distinction
17399,DDD,2014B,East Anglian Region,A Level or Equivalent,20-30%,0,60,N,Pass
17400,DDD,2014B,East Midlands Region,HE Qualification,90-100%,0,60,N,Pass
17401,DDD,2014B,West Midlands Region,HE Qualification,60-70%,0,90,N,Withdrawn
17402,DDD,2014B,North Western Region,HE Qualification,20-30%,1,150,N,Withdrawn
17403,DDD,2014B,London Region,HE Qualification,20-30%,1,60,N,Distinction
17404,DDD,2014B,South East Region,HE Qualification,90-100%,0,60,N,Pass
17405,DDD,2014B,West Midlands Region,A Level or Equivalent,40-50%,0,60,N,Withdrawn
17406,DDD,2014B,North Western Region,A Level or Equivalent,20-30%,1,120,N,Withdrawn
17407,DDD,2014B,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,Distinction
17408,DDD,2014B,Wales,No Formal quals,0-10%,1,60,N,Withdrawn
17409,DDD,2014B,North Western Region,A Level or Equivalent,30-40%,0,120,N,Pass
17410,DDD,2014B,London Region,Lower Than A Level,70-80%,0,90,N,Withdrawn
17411,DDD,2014B,East Midlands Region,HE Qualification,70-80%,0,60,N,Distinction
17412,DDD,2014B,Scotland,HE Qualification,40-50%,0,60,Y,Withdrawn
17413,DDD,2014B,North Western Region,Lower Than A Level,80-90%,0,60,N,Pass
17414,DDD,2014B,South Region,A Level or Equivalent,20-30%,0,60,N,Distinction
17415,DDD,2014B,London Region,A Level or Equivalent,90-100%,2,150,N,Withdrawn
17416,DDD,2014B,East Anglian Region,HE Qualification,30-40%,0,60,N,Withdrawn
17417,DDD,2014B,Wales,HE Qualification,30-40%,1,120,N,Distinction
17418,DDD,2014B,South East Region,Lower Than A Level,10-20,0,90,N,Pass
17419,DDD,2014B,East Anglian Region,A Level or Equivalent,40-50%,0,120,N,Withdrawn
17420,DDD,2014B,East Anglian Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
17421,DDD,2014B,North Region,Lower Than A Level,70-80%,1,60,N,Withdrawn
17422,DDD,2014B,Scotland,Lower Than A Level,30-40%,0,60,N,Withdrawn
17423,DDD,2014B,East Anglian Region,A Level or Equivalent,50-60%,0,60,N,Fail
17424,DDD,2014B,West Midlands Region,A Level or Equivalent,70-80%,0,90,N,Pass
17425,DDD,2014B,West Midlands Region,Lower Than A Level,70-80%,0,60,N,Pass
17426,DDD,2014B,Scotland,A Level or Equivalent,50-60%,1,240,Y,Pass
17427,DDD,2014B,North Region,Lower Than A Level,20-30%,0,120,N,Pass
17428,DDD,2014B,Scotland,HE Qualification,90-100%,0,60,N,Withdrawn
17429,DDD,2014B,East Anglian Region,Lower Than A Level,60-70%,0,60,N,Withdrawn
17430,DDD,2014B,North Western Region,A Level or Equivalent,20-30%,1,60,Y,Withdrawn
17431,DDD,2014B,South West Region,HE Qualification,70-80%,0,120,N,Pass
17432,DDD,2014B,East Anglian Region,Lower Than A Level,90-100%,1,60,N,Fail
17433,DDD,2014B,London Region,A Level or Equivalent,0-10%,2,150,N,Withdrawn
17434,DDD,2014B,Wales,Lower Than A Level,10-20,0,60,N,Pass
17435,DDD,2014B,East Anglian Region,Lower Than A Level,40-50%,1,120,N,Fail
17436,DDD,2014B,Yorkshire Region,A Level or Equivalent,40-50%,0,60,N,Pass
17437,DDD,2014B,London Region,Lower Than A Level,20-30%,0,210,N,Fail
17438,DDD,2014B,West Midlands Region,A Level or Equivalent,80-90%,0,60,N,Pass
17439,DDD,2014B,East Anglian Region,A Level or Equivalent,90-100%,0,60,N,Pass
17440,DDD,2014B,London Region,A Level or Equivalent,90-100%,1,60,N,Pass
17441,DDD,2014B,East Midlands Region,A Level or Equivalent,40-50%,0,120,Y,Withdrawn
17442,DDD,2014B,Scotland,HE Qualification,80-90%,0,60,N,Withdrawn
17443,DDD,2014B,North Western Region,Lower Than A Level,30-40%,1,60,Y,Withdrawn
17444,DDD,2014B,Wales,Lower Than A Level,50-60%,1,120,Y,Withdrawn
17445,DDD,2014B,North Western Region,A Level or Equivalent,30-40%,1,60,N,Fail
17446,DDD,2014B,South East Region,Lower Than A Level,90-100%,1,120,N,Withdrawn
17447,DDD,2014B,Ireland,HE Qualification,60-70%,2,120,Y,Withdrawn
17448,DDD,2014B,South East Region,Lower Than A Level,30-40%,0,130,N,Pass
17449,DDD,2014B,North Western Region,Lower Than A Level,60-70%,0,60,N,Fail
17450,DDD,2014B,Scotland,Lower Than A Level,30-40%,0,60,N,Distinction
17451,DDD,2014B,London Region,HE Qualification,30-40%,0,90,N,Distinction
17452,DDD,2014B,Scotland,HE Qualification,80-90%,1,70,N,Withdrawn
17453,DDD,2014B,London Region,Lower Than A Level,30-40%,1,90,Y,Withdrawn
17454,DDD,2014B,North Western Region,Lower Than A Level,10-20,0,60,Y,Withdrawn
17455,DDD,2014B,Scotland,A Level or Equivalent,80-90%,0,60,N,Fail
17456,DDD,2014B,East Midlands Region,A Level or Equivalent,50-60%,0,60,N,Distinction
17457,DDD,2014B,South West Region,Lower Than A Level,50-60%,0,60,N,Fail
17458,DDD,2014B,Scotland,A Level or Equivalent,90-100%,0,75,Y,Fail
17459,DDD,2014B,London Region,A Level or Equivalent,70-80%,0,60,N,Distinction
17460,DDD,2014B,West Midlands Region,A Level or Equivalent,70-80%,2,170,N,Withdrawn
17461,DDD,2014B,North Western Region,Lower Than A Level,50-60%,0,60,N,Pass
17462,DDD,2014B,London Region,A Level or Equivalent,70-80%,0,60,N,Fail
17463,DDD,2014B,South Region,A Level or Equivalent,50-60%,0,60,N,Withdrawn
17464,DDD,2014B,East Anglian Region,A Level or Equivalent,40-50%,0,60,N,Pass
17465,DDD,2014B,London Region,Lower Than A Level,20-30%,0,60,N,Fail
17466,DDD,2014B,Ireland,HE Qualification,80-90%,2,150,N,Withdrawn
17467,DDD,2014B,North Western Region,HE Qualification,0-10%,1,150,N,Withdrawn
17468,DDD,2014B,Yorkshire Region,HE Qualification,0-10%,0,60,N,Pass
17469,DDD,2014B,South Region,Lower Than A Level,,0,60,N,Pass
17470,DDD,2014B,Wales,HE Qualification,60-70%,0,60,N,Withdrawn
17471,DDD,2014B,South East Region,A Level or Equivalent,80-90%,1,120,N,Pass
17472,DDD,2014B,Yorkshire Region,A Level or Equivalent,70-80%,1,150,N,Pass
17473,DDD,2014B,East Anglian Region,A Level or Equivalent,90-100%,0,120,N,Pass
17474,DDD,2014B,North Western Region,Lower Than A Level,30-40%,1,180,N,Withdrawn
17475,DDD,2014B,Ireland,A Level or Equivalent,0-10%,0,60,Y,Fail
17476,DDD,2014B,South West Region,Lower Than A Level,60-70%,0,120,Y,Withdrawn
17477,DDD,2014B,South West Region,Lower Than A Level,20-30%,0,90,N,Withdrawn
17478,DDD,2014B,South West Region,HE Qualification,40-50%,2,180,Y,Withdrawn
17479,DDD,2014B,East Anglian Region,Lower Than A Level,60-70%,0,60,N,Fail
17480,DDD,2014B,West Midlands Region,A Level or Equivalent,30-40%,0,90,N,Distinction
17481,DDD,2014B,East Midlands Region,Lower Than A Level,10-20,1,120,N,Fail
17482,DDD,2014B,Wales,A Level or Equivalent,20-30%,1,180,N,Withdrawn
17483,DDD,2014B,North Region,A Level or Equivalent,80-90%,1,100,N,Pass
17484,DDD,2014B,Wales,HE Qualification,30-40%,0,90,N,Distinction
17485,DDD,2014B,North Western Region,Lower Than A Level,70-80%,0,60,N,Pass
17486,DDD,2014B,London Region,A Level or Equivalent,20-30%,1,120,N,Pass
17487,DDD,2014B,North Western Region,Lower Than A Level,20-30%,1,90,N,Distinction
17488,DDD,2014B,Wales,A Level or Equivalent,50-60%,0,60,N,Withdrawn
17489,DDD,2014B,Yorkshire Region,A Level or Equivalent,70-80%,2,90,N,Withdrawn
17490,DDD,2014B,East Anglian Region,Lower Than A Level,90-100%,0,60,N,Distinction
17491,DDD,2014B,North Region,A Level or Equivalent,40-50%,0,60,N,Pass
17492,DDD,2014B,London Region,Lower Than A Level,0-10%,0,60,N,Pass
17493,DDD,2014B,West Midlands Region,Lower Than A Level,50-60%,1,120,Y,Pass
17494,DDD,2014B,South West Region,HE Qualification,70-80%,0,70,N,Distinction
17495,DDD,2014B,North Western Region,HE Qualification,40-50%,0,60,N,Fail
17496,DDD,2014B,South West Region,HE Qualification,50-60%,0,120,N,Pass
17497,DDD,2014B,Scotland,Lower Than A Level,20-30%,2,120,N,Fail
17498,DDD,2014B,Wales,Lower Than A Level,20-30%,0,120,N,Fail
17499,DDD,2014B,London Region,HE Qualification,50-60%,1,120,N,Withdrawn
17500,DDD,2014B,South West Region,A Level or Equivalent,60-70%,0,60,N,Distinction
17501,DDD,2014B,Yorkshire Region,A Level or Equivalent,40-50%,2,130,N,Withdrawn
17502,DDD,2014B,Wales,Lower Than A Level,10-20,0,60,N,Pass
17503,DDD,2014B,Wales,A Level or Equivalent,50-60%,0,60,N,Fail
17504,DDD,2014B,South West Region,Lower Than A Level,40-50%,1,60,N,Withdrawn
17505,DDD,2014B,London Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
17506,DDD,2014B,East Midlands Region,A Level or Equivalent,80-90%,2,120,N,Fail
17507,DDD,2014B,Scotland,HE Qualification,60-70%,0,60,N,Fail
17508,DDD,2014B,South Region,HE Qualification,90-100%,1,60,N,Fail
17509,DDD,2014B,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,Fail
17510,DDD,2014B,London Region,Lower Than A Level,70-80%,0,60,Y,Withdrawn
17511,DDD,2014B,Yorkshire Region,HE Qualification,40-50%,0,60,N,Fail
17512,DDD,2014B,South West Region,Lower Than A Level,10-20,0,60,N,Distinction
17513,DDD,2014B,London Region,Lower Than A Level,50-60%,0,60,N,Pass
17514,DDD,2014B,North Western Region,A Level or Equivalent,0-10%,2,60,N,Withdrawn
17515,DDD,2014B,North Western Region,Lower Than A Level,30-40%,1,120,N,Withdrawn
17516,DDD,2014B,North Western Region,Lower Than A Level,10-20,1,120,Y,Withdrawn
17517,DDD,2014B,Ireland,Lower Than A Level,70-80%,0,90,N,Withdrawn
17518,DDD,2014B,North Western Region,A Level or Equivalent,30-40%,2,60,Y,Fail
17519,DDD,2014B,Scotland,HE Qualification,50-60%,0,60,N,Withdrawn
17520,DDD,2014B,Ireland,Lower Than A Level,40-50%,0,60,N,Withdrawn
17521,DDD,2014B,North Region,Post Graduate Qualification,,0,120,N,Withdrawn
17522,DDD,2014B,South Region,A Level or Equivalent,,0,60,N,Distinction
17523,DDD,2014B,Scotland,A Level or Equivalent,60-70%,0,90,N,Pass
17524,DDD,2014B,West Midlands Region,Lower Than A Level,40-50%,0,60,N,Withdrawn
17525,DDD,2014B,West Midlands Region,Lower Than A Level,20-30%,1,150,Y,Pass
17526,DDD,2014B,South Region,Post Graduate Qualification,90-100%,0,60,N,Distinction
17527,DDD,2014B,Yorkshire Region,A Level or Equivalent,70-80%,0,60,N,Withdrawn
17528,DDD,2014B,Yorkshire Region,A Level or Equivalent,20-30%,0,60,N,Withdrawn
17529,DDD,2014B,South Region,A Level or Equivalent,30-40%,0,90,N,Withdrawn
17530,DDD,2014B,South East Region,Lower Than A Level,20-30%,0,60,Y,Withdrawn
17531,DDD,2014B,South East Region,Lower Than A Level,80-90%,0,90,Y,Withdrawn
17532,DDD,2014B,East Anglian Region,A Level or Equivalent,50-60%,0,120,N,Distinction
17533,DDD,2014B,London Region,HE Qualification,20-30%,0,60,N,Withdrawn
17534,DDD,2014B,Ireland,Lower Than A Level,10-20,0,60,N,Withdrawn
17535,DDD,2014B,North Region,Lower Than A Level,80-90%,0,60,N,Fail
17536,DDD,2014B,South East Region,A Level or Equivalent,60-70%,0,60,N,Pass
17537,DDD,2014B,South Region,Lower Than A Level,80-90%,1,120,Y,Withdrawn
17538,DDD,2014B,Wales,Lower Than A Level,60-70%,2,120,N,Pass
17539,DDD,2014B,South West Region,A Level or Equivalent,70-80%,1,70,Y,Distinction
17540,DDD,2014B,East Midlands Region,A Level or Equivalent,80-90%,0,60,N,Pass
17541,DDD,2014B,Ireland,HE Qualification,,0,60,N,Pass
17542,DDD,2014B,London Region,A Level or Equivalent,30-40%,0,60,N,Withdrawn
17543,DDD,2014B,East Midlands Region,Lower Than A Level,30-40%,0,60,N,Pass
17544,DDD,2014B,Scotland,HE Qualification,30-40%,0,60,Y,Pass
17545,DDD,2014B,Yorkshire Region,A Level or Equivalent,50-60%,0,120,N,Pass
17546,DDD,2014B,South Region,A Level or Equivalent,60-70%,1,300,N,Withdrawn
17547,DDD,2014B,North Region,HE Qualification,0-10%,0,70,N,Pass
17548,DDD,2014B,East Midlands Region,Lower Than A Level,50-60%,2,120,N,Pass
17549,DDD,2014B,East Anglian Region,A Level or Equivalent,20-30%,1,120,N,Fail
17550,DDD,2014B,East Anglian Region,Lower Than A Level,30-40%,2,60,Y,Pass
17551,DDD,2014B,West Midlands Region,A Level or Equivalent,80-90%,0,60,N,Pass
17552,DDD,2014B,East Midlands Region,Lower Than A Level,60-70%,1,60,Y,Withdrawn
17553,DDD,2014B,Wales,Lower Than A Level,40-50%,1,90,N,Fail
17554,DDD,2014B,South Region,Lower Than A Level,80-90%,0,70,N,Distinction
17555,DDD,2014B,Ireland,Lower Than A Level,,1,120,N,Pass
17556,DDD,2014B,Ireland,HE Qualification,,0,60,N,Pass
17557,DDD,2014B,London Region,Lower Than A Level,80-90%,3,210,N,Fail
17558,DDD,2014B,South West Region,A Level or Equivalent,50-60%,0,60,N,Fail
17559,DDD,2014B,North Western Region,Lower Than A Level,0-10%,1,60,N,Fail
17560,DDD,2014J,London Region,HE Qualification,30-40%,1,60,N,Withdrawn
17561,DDD,2014J,London Region,HE Qualification,10-20,2,150,N,Withdrawn
17562,DDD,2014J,South West Region,Lower Than A Level,60-70%,1,60,N,Withdrawn
17563,DDD,2014J,Scotland,HE Qualification,10-20,2,90,N,Fail
17564,DDD,2014J,South East Region,A Level or Equivalent,50-60%,3,60,Y,Fail
17565,DDD,2014J,East Anglian Region,Lower Than A Level,80-90%,2,60,N,Pass
17566,DDD,2014J,West Midlands Region,Lower Than A Level,30-40%,1,60,N,Withdrawn
17567,DDD,2014J,South East Region,A Level or Equivalent,60-70%,1,60,Y,Fail
